date,store_id,item_id,units_sold,day_of_week,is_weekend,is_holiday,is_promo,base_price,year,month,day,week_of_year,category_Cardiac,category_Diabetes,category_Painkiller,category_Vitamin
2023-02-20,2,1020,20,0,0,0,0,136.39,2023,2,20,8,False,False,False,False
2023-02-20,3,1001,24,0,0,0,0,201.69,2023,2,20,8,False,False,False,True
2023-02-20,3,1002,28,0,0,0,0,439.64,2023,2,20,8,False,False,False,False
2023-02-20,3,1003,22,0,0,0,0,123.24,2023,2,20,8,False,True,False,False
2023-02-20,3,1004,28,0,0,0,0,415.64,2023,2,20,8,False,False,False,True
2023-02-20,3,1005,21,0,0,0,0,260.46,2023,2,20,8,False,True,False,False
2023-02-20,3,1006,25,0,0,0,0,402.43,2023,2,20,8,False,True,False,False
2023-02-20,3,1007,28,0,0,0,0,359.62,2023,2,20,8,False,False,True,False
2023-02-20,3,1008,20,0,0,0,0,379.45,2023,2,20,8,False,True,False,False
2023-02-20,3,1009,25,0,0,0,0,101.23,2023,2,20,8,False,False,True,False
2023-02-20,3,1010,24,0,0,0,0,188.95,2023,2,20,8,False,False,True,False
2023-02-20,3,1011,22,0,0,0,0,152.22,2023,2,20,8,False,False,True,False
2023-02-20,3,1012,24,0,0,0,0,106.66,2023,2,20,8,True,False,False,False
2023-02-20,3,1013,29,0,0,0,0,337.66,2023,2,20,8,False,True,False,False
2023-02-20,3,1014,27,0,0,0,0,362.81,2023,2,20,8,False,False,False,True
2023-02-20,3,1015,26,0,0,0,0,113.67,2023,2,20,8,False,True,False,False
2023-02-20,3,1016,27,0,0,0,0,395.83,2023,2,20,8,False,False,False,False
2023-02-20,3,1017,22,0,0,0,0,179.07,2023,2,20,8,False,True,False,False
2023-02-20,3,1018,25,0,0,0,0,219.56,2023,2,20,8,True,False,False,False
2023-02-20,3,1019,22,0,0,0,0,496.96,2023,2,20,8,False,False,False,False
2023-02-20,3,1020,22,0,0,0,0,136.39,2023,2,20,8,False,False,False,False
2023-02-20,4,1001,24,0,0,0,0,201.69,2023,2,20,8,False,False,False,True
2023-02-20,4,1002,20,0,0,0,0,439.64,2023,2,20,8,False,False,False,False
2023-02-20,4,1003,20,0,0,0,0,123.24,2023,2,20,8,False,True,False,False
2023-02-20,4,1004,32,0,0,0,0,415.64,2023,2,20,8,False,False,False,True
2023-02-20,4,1005,28,0,0,0,0,260.46,2023,2,20,8,False,True,False,False
2023-02-20,4,1006,23,0,0,0,0,402.43,2023,2,20,8,False,True,False,False
2023-02-20,4,1007,23,0,0,0,0,359.62,2023,2,20,8,False,False,True,False
2023-02-20,4,1008,23,0,0,0,0,379.45,2023,2,20,8,False,True,False,False
2023-02-20,4,1009,23,0,0,0,0,101.23,2023,2,20,8,False,False,True,False
2023-02-20,4,1010,32,0,0,0,0,188.95,2023,2,20,8,False,False,True,False
2023-02-20,4,1011,21,0,0,0,0,152.22,2023,2,20,8,False,False,True,False
2023-02-20,4,1012,30,0,0,0,0,106.66,2023,2,20,8,True,False,False,False
2023-02-20,4,1013,24,0,0,0,0,337.66,2023,2,20,8,False,True,False,False
2023-02-20,4,1014,24,0,0,0,0,362.81,2023,2,20,8,False,False,False,True
2023-02-20,4,1015,18,0,0,0,0,113.67,2023,2,20,8,False,True,False,False
2023-02-20,4,1016,21,0,0,0,0,395.83,2023,2,20,8,False,False,False,False
2023-02-20,4,1017,30,0,0,0,0,179.07,2023,2,20,8,False,True,False,False
2023-02-20,4,1018,23,0,0,0,0,219.56,2023,2,20,8,True,False,False,False
2023-02-20,4,1019,29,0,0,0,0,496.96,2023,2,20,8,False,False,False,False
2023-02-20,4,1020,25,0,0,0,0,136.39,2023,2,20,8,False,False,False,False
2023-02-20,5,1001,25,0,0,0,0,201.69,2023,2,20,8,False,False,False,True
2023-02-20,5,1002,25,0,0,0,0,439.64,2023,2,20,8,False,False,False,False
2023-02-20,5,1003,23,0,0,0,0,123.24,2023,2,20,8,False,True,False,False
2023-02-20,5,1004,26,0,0,0,0,415.64,2023,2,20,8,False,False,False,True
2023-02-20,5,1005,23,0,0,0,0,260.46,2023,2,20,8,False,True,False,False
2023-02-20,5,1006,34,0,0,0,0,402.43,2023,2,20,8,False,True,False,False
2023-02-20,5,1007,26,0,0,0,0,359.62,2023,2,20,8,False,False,True,False
2023-02-20,5,1008,25,0,0,0,0,379.45,2023,2,20,8,False,True,False,False
2023-02-20,5,1009,26,0,0,0,0,101.23,2023,2,20,8,False,False,True,False
2023-02-20,5,1010,19,0,0,0,0,188.95,2023,2,20,8,False,False,True,False
2023-02-20,5,1011,23,0,0,0,0,152.22,2023,2,20,8,False,False,True,False
2023-02-20,5,1012,27,0,0,0,0,106.66,2023,2,20,8,True,False,False,False
2023-02-20,5,1013,23,0,0,0,0,337.66,2023,2,20,8,False,True,False,False
2023-02-20,5,1014,25,0,0,0,0,362.81,2023,2,20,8,False,False,False,True
2023-02-20,5,1015,31,0,0,0,0,113.67,2023,2,20,8,False,True,False,False
2023-02-20,5,1016,30,0,0,0,0,395.83,2023,2,20,8,False,False,False,False
2023-02-20,5,1017,30,0,0,0,0,179.07,2023,2,20,8,False,True,False,False
2023-02-20,5,1018,26,0,0,0,0,219.56,2023,2,20,8,True,False,False,False
2023-02-20,5,1019,30,0,0,0,0,496.96,2023,2,20,8,False,False,False,False
2023-02-20,5,1020,24,0,0,0,0,136.39,2023,2,20,8,False,False,False,False
2023-02-21,1,1001,17,1,0,0,0,201.69,2023,2,21,8,False,False,False,True
2023-02-21,1,1002,30,1,0,0,0,439.64,2023,2,21,8,False,False,False,False
2023-02-21,1,1003,24,1,0,0,0,123.24,2023,2,21,8,False,True,False,False
2023-02-21,1,1004,24,1,0,0,0,415.64,2023,2,21,8,False,False,False,True
2023-02-21,1,1005,24,1,0,0,0,260.46,2023,2,21,8,False,True,False,False
2023-02-21,1,1006,26,1,0,0,0,402.43,2023,2,21,8,False,True,False,False
2023-02-21,1,1007,24,1,0,0,0,359.62,2023,2,21,8,False,False,True,False
2023-02-21,1,1008,25,1,0,0,0,379.45,2023,2,21,8,False,True,False,False
2023-02-21,1,1009,27,1,0,0,0,101.23,2023,2,21,8,False,False,True,False
2023-02-21,1,1010,26,1,0,0,0,188.95,2023,2,21,8,False,False,True,False
2023-02-21,1,1011,21,1,0,0,0,152.22,2023,2,21,8,False,False,True,False
2023-02-21,1,1012,22,1,0,0,0,106.66,2023,2,21,8,True,False,False,False
2023-02-21,1,1013,22,1,0,0,0,337.66,2023,2,21,8,False,True,False,False
2023-02-21,1,1014,25,1,0,0,0,362.81,2023,2,21,8,False,False,False,True
2023-02-21,1,1015,30,1,0,0,0,113.67,2023,2,21,8,False,True,False,False
2023-02-21,1,1016,24,1,0,0,0,395.83,2023,2,21,8,False,False,False,False
2023-02-21,1,1017,26,1,0,0,0,179.07,2023,2,21,8,False,True,False,False
2023-02-21,1,1018,24,1,0,0,0,219.56,2023,2,21,8,True,False,False,False
2023-02-21,1,1019,29,1,0,0,0,496.96,2023,2,21,8,False,False,False,False
2023-02-21,1,1020,17,1,0,0,0,136.39,2023,2,21,8,False,False,False,False
2023-02-21,2,1001,24,1,0,0,0,201.69,2023,2,21,8,False,False,False,True
2023-02-21,2,1002,26,1,0,0,0,439.64,2023,2,21,8,False,False,False,False
2023-02-21,2,1003,25,1,0,0,0,123.24,2023,2,21,8,False,True,False,False
2023-02-21,2,1004,29,1,0,0,0,415.64,2023,2,21,8,False,False,False,True
2023-02-21,2,1005,17,1,0,0,0,260.46,2023,2,21,8,False,True,False,False
2023-02-21,2,1006,21,1,0,0,0,402.43,2023,2,21,8,False,True,False,False
2023-02-21,2,1007,21,1,0,0,0,359.62,2023,2,21,8,False,False,True,False
2023-02-21,2,1008,23,1,0,0,0,379.45,2023,2,21,8,False,True,False,False
2023-02-21,2,1009,33,1,0,0,0,101.23,2023,2,21,8,False,False,True,False
2023-02-21,2,1010,25,1,0,0,0,188.95,2023,2,21,8,False,False,True,False
2023-02-21,2,1011,31,1,0,0,0,152.22,2023,2,21,8,False,False,True,False
2023-02-21,2,1012,18,1,0,0,0,106.66,2023,2,21,8,True,False,False,False
2023-02-21,2,1013,24,1,0,0,0,337.66,2023,2,21,8,False,True,False,False
2023-02-21,2,1014,23,1,0,0,0,362.81,2023,2,21,8,False,False,False,True
2023-02-21,2,1015,38,1,0,0,0,113.67,2023,2,21,8,False,True,False,False
2023-02-21,2,1016,33,1,0,0,0,395.83,2023,2,21,8,False,False,False,False
2023-02-21,2,1017,20,1,0,0,0,179.07,2023,2,21,8,False,True,False,False
2023-02-21,2,1018,26,1,0,0,0,219.56,2023,2,21,8,True,False,False,False
2023-02-21,2,1019,28,1,0,0,0,496.96,2023,2,21,8,False,False,False,False
2023-02-21,2,1020,34,1,0,0,0,136.39,2023,2,21,8,False,False,False,False
2023-02-21,3,1001,30,1,0,0,0,201.69,2023,2,21,8,False,False,False,True
2023-02-21,3,1002,26,1,0,0,0,439.64,2023,2,21,8,False,False,False,False
2023-02-21,3,1003,34,1,0,0,0,123.24,2023,2,21,8,False,True,False,False
2023-02-21,3,1004,26,1,0,0,0,415.64,2023,2,21,8,False,False,False,True
2023-02-21,3,1005,15,1,0,0,0,260.46,2023,2,21,8,False,True,False,False
2023-02-21,3,1006,21,1,0,0,0,402.43,2023,2,21,8,False,True,False,False
2023-02-21,3,1007,23,1,0,0,0,359.62,2023,2,21,8,False,False,True,False
2023-02-21,3,1008,24,1,0,0,0,379.45,2023,2,21,8,False,True,False,False
2023-02-21,3,1009,25,1,0,0,0,101.23,2023,2,21,8,False,False,True,False
2023-02-21,3,1010,24,1,0,0,0,188.95,2023,2,21,8,False,False,True,False
2023-02-21,3,1011,24,1,0,0,0,152.22,2023,2,21,8,False,False,True,False
2023-02-21,3,1012,21,1,0,0,0,106.66,2023,2,21,8,True,False,False,False
2023-02-21,3,1013,32,1,0,0,0,337.66,2023,2,21,8,False,True,False,False
2023-02-21,3,1014,22,1,0,0,0,362.81,2023,2,21,8,False,False,False,True
2023-02-21,3,1015,29,1,0,0,0,113.67,2023,2,21,8,False,True,False,False
2023-02-21,3,1016,29,1,0,0,0,395.83,2023,2,21,8,False,False,False,False
2023-02-21,3,1017,23,1,0,0,0,179.07,2023,2,21,8,False,True,False,False
2023-02-21,3,1018,26,1,0,0,0,219.56,2023,2,21,8,True,False,False,False
2023-02-21,3,1019,31,1,0,0,0,496.96,2023,2,21,8,False,False,False,False
2023-02-21,3,1020,24,1,0,0,0,136.39,2023,2,21,8,False,False,False,False
2023-02-21,4,1001,21,1,0,0,0,201.69,2023,2,21,8,False,False,False,True
2023-02-21,4,1002,29,1,0,0,0,439.64,2023,2,21,8,False,False,False,False
2023-02-21,4,1003,22,1,0,0,0,123.24,2023,2,21,8,False,True,False,False
2023-02-21,4,1004,25,1,0,0,0,415.64,2023,2,21,8,False,False,False,True
2023-02-21,4,1005,22,1,0,0,0,260.46,2023,2,21,8,False,True,False,False
2023-02-21,4,1006,27,1,0,0,0,402.43,2023,2,21,8,False,True,False,False
2023-02-21,4,1007,21,1,0,0,0,359.62,2023,2,21,8,False,False,True,False
2023-02-21,4,1008,21,1,0,0,0,379.45,2023,2,21,8,False,True,False,False
2023-02-21,4,1009,20,1,0,0,0,101.23,2023,2,21,8,False,False,True,False
2023-02-21,4,1010,23,1,0,0,0,188.95,2023,2,21,8,False,False,True,False
2023-02-21,4,1011,21,1,0,0,0,152.22,2023,2,21,8,False,False,True,False
2023-02-21,4,1012,21,1,0,0,0,106.66,2023,2,21,8,True,False,False,False
2023-02-21,4,1013,28,1,0,0,0,337.66,2023,2,21,8,False,True,False,False
2023-02-21,4,1014,24,1,0,0,0,362.81,2023,2,21,8,False,False,False,True
2023-02-21,4,1015,36,1,0,0,0,113.67,2023,2,21,8,False,True,False,False
2023-02-21,4,1016,21,1,0,0,0,395.83,2023,2,21,8,False,False,False,False
2023-02-21,4,1017,19,1,0,0,0,179.07,2023,2,21,8,False,True,False,False
2023-02-21,4,1018,26,1,0,0,0,219.56,2023,2,21,8,True,False,False,False
2023-02-21,4,1019,23,1,0,0,0,496.96,2023,2,21,8,False,False,False,False
2023-02-21,4,1020,34,1,0,0,0,136.39,2023,2,21,8,False,False,False,False
2023-02-21,5,1001,27,1,0,0,0,201.69,2023,2,21,8,False,False,False,True
2023-02-21,5,1002,18,1,0,0,0,439.64,2023,2,21,8,False,False,False,False
2023-02-21,5,1003,19,1,0,0,0,123.24,2023,2,21,8,False,True,False,False
2023-02-21,5,1004,21,1,0,0,0,415.64,2023,2,21,8,False,False,False,True
2023-02-21,5,1005,27,1,0,0,0,260.46,2023,2,21,8,False,True,False,False
2023-02-21,5,1006,27,1,0,0,0,402.43,2023,2,21,8,False,True,False,False
2023-02-21,5,1007,26,1,0,0,0,359.62,2023,2,21,8,False,False,True,False
2023-02-21,5,1008,33,1,0,0,0,379.45,2023,2,21,8,False,True,False,False
2023-02-21,5,1009,30,1,0,0,0,101.23,2023,2,21,8,False,False,True,False
2023-02-21,5,1010,34,1,0,0,0,188.95,2023,2,21,8,False,False,True,False
2023-02-21,5,1011,24,1,0,0,0,152.22,2023,2,21,8,False,False,True,False
2023-02-21,5,1012,33,1,0,0,0,106.66,2023,2,21,8,True,False,False,False
2023-02-21,5,1013,22,1,0,0,0,337.66,2023,2,21,8,False,True,False,False
2023-02-21,5,1014,22,1,0,0,0,362.81,2023,2,21,8,False,False,False,True
2023-02-21,5,1015,21,1,0,0,0,113.67,2023,2,21,8,False,True,False,False
2023-02-21,5,1016,31,1,0,0,0,395.83,2023,2,21,8,False,False,False,False
2023-02-21,5,1017,25,1,0,0,0,179.07,2023,2,21,8,False,True,False,False
2023-02-21,5,1018,25,1,0,0,0,219.56,2023,2,21,8,True,False,False,False
2023-02-21,5,1019,23,1,0,0,0,496.96,2023,2,21,8,False,False,False,False
2023-02-21,5,1020,24,1,0,0,0,136.39,2023,2,21,8,False,False,False,False
2023-02-22,1,1001,26,2,0,1,1,201.69,2023,2,22,8,False,False,False,True
2023-02-22,1,1002,25,2,0,1,1,439.64,2023,2,22,8,False,False,False,False
2023-02-22,1,1003,24,2,0,1,1,123.24,2023,2,22,8,False,True,False,False
2023-02-22,1,1004,21,2,0,1,1,415.64,2023,2,22,8,False,False,False,True
2023-02-22,1,1005,28,2,0,1,1,260.46,2023,2,22,8,False,True,False,False
2023-02-22,1,1006,22,2,0,1,1,402.43,2023,2,22,8,False,True,False,False
2023-02-22,1,1007,19,2,0,1,1,359.62,2023,2,22,8,False,False,True,False
2023-02-22,1,1008,19,2,0,1,1,379.45,2023,2,22,8,False,True,False,False
2023-02-22,1,1009,25,2,0,1,1,101.23,2023,2,22,8,False,False,True,False
2023-02-22,1,1010,22,2,0,1,1,188.95,2023,2,22,8,False,False,True,False
2023-02-22,1,1011,29,2,0,1,1,152.22,2023,2,22,8,False,False,True,False
2023-02-22,1,1012,18,2,0,1,1,106.66,2023,2,22,8,True,False,False,False
2023-02-22,1,1013,26,2,0,1,1,337.66,2023,2,22,8,False,True,False,False
2023-02-22,1,1014,23,2,0,1,1,362.81,2023,2,22,8,False,False,False,True
2023-02-22,1,1015,26,2,0,1,1,113.67,2023,2,22,8,False,True,False,False
2023-02-22,1,1016,25,2,0,1,1,395.83,2023,2,22,8,False,False,False,False
2023-02-22,1,1017,26,2,0,1,1,179.07,2023,2,22,8,False,True,False,False
2023-02-22,1,1018,27,2,0,1,1,219.56,2023,2,22,8,True,False,False,False
2023-02-22,1,1019,23,2,0,1,1,496.96,2023,2,22,8,False,False,False,False
2023-02-22,1,1020,29,2,0,1,1,136.39,2023,2,22,8,False,False,False,False
2023-02-22,2,1001,24,2,0,1,1,201.69,2023,2,22,8,False,False,False,True
2023-02-22,2,1002,24,2,0,1,1,439.64,2023,2,22,8,False,False,False,False
2023-02-22,2,1003,19,2,0,1,1,123.24,2023,2,22,8,False,True,False,False
2023-02-22,2,1004,29,2,0,1,1,415.64,2023,2,22,8,False,False,False,True
2023-02-22,2,1005,22,2,0,1,1,260.46,2023,2,22,8,False,True,False,False
2023-02-22,2,1006,22,2,0,1,1,402.43,2023,2,22,8,False,True,False,False
2023-02-22,2,1007,20,2,0,1,1,359.62,2023,2,22,8,False,False,True,False
2023-02-22,2,1008,28,2,0,1,1,379.45,2023,2,22,8,False,True,False,False
2023-02-22,2,1009,23,2,0,1,1,101.23,2023,2,22,8,False,False,True,False
2023-02-22,2,1010,26,2,0,1,1,188.95,2023,2,22,8,False,False,True,False
2023-02-22,2,1011,28,2,0,1,1,152.22,2023,2,22,8,False,False,True,False
2023-02-22,2,1012,23,2,0,1,1,106.66,2023,2,22,8,True,False,False,False
2023-02-22,2,1013,21,2,0,1,1,337.66,2023,2,22,8,False,True,False,False
2023-02-22,2,1014,19,2,0,1,1,362.81,2023,2,22,8,False,False,False,True
2023-02-22,2,1015,15,2,0,1,1,113.67,2023,2,22,8,False,True,False,False
2023-02-22,2,1016,28,2,0,1,1,395.83,2023,2,22,8,False,False,False,False
2023-02-22,2,1017,27,2,0,1,1,179.07,2023,2,22,8,False,True,False,False
2023-02-22,2,1018,34,2,0,1,1,219.56,2023,2,22,8,True,False,False,False
2023-02-22,2,1019,21,2,0,1,1,496.96,2023,2,22,8,False,False,False,False
2023-02-22,2,1020,21,2,0,1,1,136.39,2023,2,22,8,False,False,False,False
2023-02-22,3,1001,28,2,0,1,1,201.69,2023,2,22,8,False,False,False,True
2023-02-22,3,1002,25,2,0,1,1,439.64,2023,2,22,8,False,False,False,False
2023-02-22,3,1003,24,2,0,1,1,123.24,2023,2,22,8,False,True,False,False
2023-02-22,3,1004,28,2,0,1,1,415.64,2023,2,22,8,False,False,False,True
2023-02-22,3,1005,26,2,0,1,1,260.46,2023,2,22,8,False,True,False,False
2023-02-22,3,1006,30,2,0,1,1,402.43,2023,2,22,8,False,True,False,False
2023-02-22,3,1007,22,2,0,1,1,359.62,2023,2,22,8,False,False,True,False
2023-02-22,3,1008,25,2,0,1,1,379.45,2023,2,22,8,False,True,False,False
2023-02-22,3,1009,26,2,0,1,1,101.23,2023,2,22,8,False,False,True,False
2023-02-22,3,1010,23,2,0,1,1,188.95,2023,2,22,8,False,False,True,False
2023-02-22,3,1011,23,2,0,1,1,152.22,2023,2,22,8,False,False,True,False
2023-02-22,3,1012,25,2,0,1,1,106.66,2023,2,22,8,True,False,False,False
2023-02-22,3,1013,25,2,0,1,1,337.66,2023,2,22,8,False,True,False,False
2023-02-22,3,1014,26,2,0,1,1,362.81,2023,2,22,8,False,False,False,True
2023-02-22,3,1015,25,2,0,1,1,113.67,2023,2,22,8,False,True,False,False
2023-02-22,3,1016,32,2,0,1,1,395.83,2023,2,22,8,False,False,False,False
2023-02-22,3,1017,23,2,0,1,1,179.07,2023,2,22,8,False,True,False,False
2023-02-22,3,1018,21,2,0,1,1,219.56,2023,2,22,8,True,False,False,False
2023-02-22,3,1019,25,2,0,1,1,496.96,2023,2,22,8,False,False,False,False
2023-02-22,3,1020,21,2,0,1,1,136.39,2023,2,22,8,False,False,False,False
2023-02-22,4,1001,31,2,0,1,1,201.69,2023,2,22,8,False,False,False,True
2023-02-22,4,1002,27,2,0,1,1,439.64,2023,2,22,8,False,False,False,False
2023-02-22,4,1003,26,2,0,1,1,123.24,2023,2,22,8,False,True,False,False
2023-02-22,4,1004,27,2,0,1,1,415.64,2023,2,22,8,False,False,False,True
2023-02-22,4,1005,25,2,0,1,1,260.46,2023,2,22,8,False,True,False,False
2023-02-22,4,1006,21,2,0,1,1,402.43,2023,2,22,8,False,True,False,False
2023-02-22,4,1007,25,2,0,1,1,359.62,2023,2,22,8,False,False,True,False
2023-02-22,4,1008,24,2,0,1,1,379.45,2023,2,22,8,False,True,False,False
2023-02-22,4,1009,30,2,0,1,1,101.23,2023,2,22,8,False,False,True,False
2023-02-22,4,1010,24,2,0,1,1,188.95,2023,2,22,8,False,False,True,False
2023-02-22,4,1011,29,2,0,1,1,152.22,2023,2,22,8,False,False,True,False
2023-02-22,4,1012,23,2,0,1,1,106.66,2023,2,22,8,True,False,False,False
2023-02-22,4,1013,26,2,0,1,1,337.66,2023,2,22,8,False,True,False,False
2023-02-22,4,1014,25,2,0,1,1,362.81,2023,2,22,8,False,False,False,True
2023-02-22,4,1015,24,2,0,1,1,113.67,2023,2,22,8,False,True,False,False
2023-02-22,4,1016,31,2,0,1,1,395.83,2023,2,22,8,False,False,False,False
2023-02-22,4,1017,30,2,0,1,1,179.07,2023,2,22,8,False,True,False,False
2023-02-22,4,1018,30,2,0,1,1,219.56,2023,2,22,8,True,False,False,False
2023-02-22,4,1019,22,2,0,1,1,496.96,2023,2,22,8,False,False,False,False
2023-02-22,4,1020,23,2,0,1,1,136.39,2023,2,22,8,False,False,False,False
2023-02-22,5,1001,23,2,0,1,1,201.69,2023,2,22,8,False,False,False,True
2023-02-22,5,1002,29,2,0,1,1,439.64,2023,2,22,8,False,False,False,False
2023-02-22,5,1003,30,2,0,1,1,123.24,2023,2,22,8,False,True,False,False
2023-02-22,5,1004,24,2,0,1,1,415.64,2023,2,22,8,False,False,False,True
2023-02-22,5,1005,27,2,0,1,1,260.46,2023,2,22,8,False,True,False,False
2023-02-22,5,1006,18,2,0,1,1,402.43,2023,2,22,8,False,True,False,False
2023-02-22,5,1007,28,2,0,1,1,359.62,2023,2,22,8,False,False,True,False
2023-02-22,5,1008,24,2,0,1,1,379.45,2023,2,22,8,False,True,False,False
2023-02-22,5,1009,26,2,0,1,1,101.23,2023,2,22,8,False,False,True,False
2023-02-22,5,1010,26,2,0,1,1,188.95,2023,2,22,8,False,False,True,False
2023-02-22,5,1011,17,2,0,1,1,152.22,2023,2,22,8,False,False,True,False
2023-02-22,5,1012,22,2,0,1,1,106.66,2023,2,22,8,True,False,False,False
2023-02-22,5,1013,17,2,0,1,1,337.66,2023,2,22,8,False,True,False,False
2023-02-22,5,1014,25,2,0,1,1,362.81,2023,2,22,8,False,False,False,True
2023-02-22,5,1015,16,2,0,1,1,113.67,2023,2,22,8,False,True,False,False
2023-02-22,5,1016,23,2,0,1,1,395.83,2023,2,22,8,False,False,False,False
2023-02-22,5,1017,22,2,0,1,1,179.07,2023,2,22,8,False,True,False,False
2023-02-22,5,1018,21,2,0,1,1,219.56,2023,2,22,8,True,False,False,False
2023-02-22,5,1019,20,2,0,1,1,496.96,2023,2,22,8,False,False,False,False
2023-02-22,5,1020,15,2,0,1,1,136.39,2023,2,22,8,False,False,False,False
2023-02-23,1,1001,32,3,0,0,1,201.69,2023,2,23,8,False,False,False,True
2023-02-23,1,1002,30,3,0,0,1,439.64,2023,2,23,8,False,False,False,False
2023-02-23,1,1003,32,3,0,0,1,123.24,2023,2,23,8,False,True,False,False
2023-02-23,1,1004,29,3,0,0,1,415.64,2023,2,23,8,False,False,False,True
2023-02-23,1,1005,23,3,0,0,1,260.46,2023,2,23,8,False,True,False,False
2023-02-23,1,1006,22,3,0,0,1,402.43,2023,2,23,8,False,True,False,False
2023-02-23,1,1007,22,3,0,0,1,359.62,2023,2,23,8,False,False,True,False
2023-02-23,1,1008,24,3,0,0,1,379.45,2023,2,23,8,False,True,False,False
2023-02-23,1,1009,23,3,0,0,1,101.23,2023,2,23,8,False,False,True,False
2023-02-23,1,1010,30,3,0,0,1,188.95,2023,2,23,8,False,False,True,False
2023-02-23,1,1011,23,3,0,0,1,152.22,2023,2,23,8,False,False,True,False
2023-02-23,1,1012,31,3,0,0,1,106.66,2023,2,23,8,True,False,False,False
2023-02-23,1,1013,22,3,0,0,1,337.66,2023,2,23,8,False,True,False,False
2023-02-23,1,1014,24,3,0,0,1,362.81,2023,2,23,8,False,False,False,True
2023-02-23,1,1015,29,3,0,0,1,113.67,2023,2,23,8,False,True,False,False
2023-02-23,1,1016,29,3,0,0,1,395.83,2023,2,23,8,False,False,False,False
2023-02-23,1,1017,31,3,0,0,1,179.07,2023,2,23,8,False,True,False,False
2023-02-23,1,1018,24,3,0,0,1,219.56,2023,2,23,8,True,False,False,False
2023-02-23,1,1019,38,3,0,0,1,496.96,2023,2,23,8,False,False,False,False
2023-02-23,1,1020,23,3,0,0,1,136.39,2023,2,23,8,False,False,False,False
2023-02-23,2,1001,27,3,0,0,1,201.69,2023,2,23,8,False,False,False,True
2023-02-23,2,1002,25,3,0,0,1,439.64,2023,2,23,8,False,False,False,False
2023-02-23,2,1003,22,3,0,0,1,123.24,2023,2,23,8,False,True,False,False
2023-02-23,2,1004,20,3,0,0,1,415.64,2023,2,23,8,False,False,False,True
2023-02-23,2,1005,22,3,0,0,1,260.46,2023,2,23,8,False,True,False,False
2023-02-23,2,1006,25,3,0,0,1,402.43,2023,2,23,8,False,True,False,False
2023-02-23,2,1007,19,3,0,0,1,359.62,2023,2,23,8,False,False,True,False
2023-02-23,2,1008,24,3,0,0,1,379.45,2023,2,23,8,False,True,False,False
2023-02-23,2,1009,27,3,0,0,1,101.23,2023,2,23,8,False,False,True,False
2023-02-23,2,1010,26,3,0,0,1,188.95,2023,2,23,8,False,False,True,False
2023-02-23,2,1011,25,3,0,0,1,152.22,2023,2,23,8,False,False,True,False
2023-02-23,2,1012,22,3,0,0,1,106.66,2023,2,23,8,True,False,False,False
2023-02-23,2,1013,30,3,0,0,1,337.66,2023,2,23,8,False,True,False,False
2023-02-23,2,1014,22,3,0,0,1,362.81,2023,2,23,8,False,False,False,True
2023-02-23,2,1015,28,3,0,0,1,113.67,2023,2,23,8,False,True,False,False
2023-02-23,2,1016,32,3,0,0,1,395.83,2023,2,23,8,False,False,False,False
2023-02-23,2,1017,23,3,0,0,1,179.07,2023,2,23,8,False,True,False,False
2023-02-23,2,1018,21,3,0,0,1,219.56,2023,2,23,8,True,False,False,False
2023-02-23,2,1019,20,3,0,0,1,496.96,2023,2,23,8,False,False,False,False
2023-02-23,2,1020,20,3,0,0,1,136.39,2023,2,23,8,False,False,False,False
2023-02-23,3,1001,26,3,0,0,1,201.69,2023,2,23,8,False,False,False,True
2023-02-23,3,1002,23,3,0,0,1,439.64,2023,2,23,8,False,False,False,False
2023-02-23,3,1003,28,3,0,0,1,123.24,2023,2,23,8,False,True,False,False
2023-02-23,3,1004,25,3,0,0,1,415.64,2023,2,23,8,False,False,False,True
2023-02-23,3,1005,22,3,0,0,1,260.46,2023,2,23,8,False,True,False,False
2023-02-23,3,1006,24,3,0,0,1,402.43,2023,2,23,8,False,True,False,False
2023-02-23,3,1007,20,3,0,0,1,359.62,2023,2,23,8,False,False,True,False
2023-02-23,3,1008,26,3,0,0,1,379.45,2023,2,23,8,False,True,False,False
2023-02-23,3,1009,29,3,0,0,1,101.23,2023,2,23,8,False,False,True,False
2023-02-23,3,1010,25,3,0,0,1,188.95,2023,2,23,8,False,False,True,False
2023-02-23,3,1011,31,3,0,0,1,152.22,2023,2,23,8,False,False,True,False
2023-02-23,3,1012,24,3,0,0,1,106.66,2023,2,23,8,True,False,False,False
2023-02-23,3,1013,24,3,0,0,1,337.66,2023,2,23,8,False,True,False,False
2023-02-23,3,1014,23,3,0,0,1,362.81,2023,2,23,8,False,False,False,True
2023-02-23,3,1015,29,3,0,0,1,113.67,2023,2,23,8,False,True,False,False
2023-02-23,3,1016,25,3,0,0,1,395.83,2023,2,23,8,False,False,False,False
2023-02-23,3,1017,21,3,0,0,1,179.07,2023,2,23,8,False,True,False,False
2023-02-23,3,1018,26,3,0,0,1,219.56,2023,2,23,8,True,False,False,False
2023-02-23,3,1019,30,3,0,0,1,496.96,2023,2,23,8,False,False,False,False
2023-02-23,3,1020,23,3,0,0,1,136.39,2023,2,23,8,False,False,False,False
2023-02-23,4,1001,29,3,0,0,1,201.69,2023,2,23,8,False,False,False,True
2023-02-23,4,1002,29,3,0,0,1,439.64,2023,2,23,8,False,False,False,False
